1658,1,30,10,빽넘버
1659,1,20,7.4,엔드하우스의 비극
1660,1,20,9,말괄량이 사이코패스
1661,1,40,7.3,뮤스가의 살인
1662,1,30,7.9,비를 바라는 기도
1663,1,20,8,서른 개의 관
1664,1,20,9.6,Crimson Lake Road 크림슨 레이크 로드
1665,1,20,9.1,심야의 손님
1666,1,20,8.6,방각본 살인 사건 1
1667,1,20,7,바스커빌가의 개
1668,1,20,10,"부디, 천국에 닿지 않기를"
1669,1,40,9.5,앨리스 더 원더 킬러
1670,1,20,7.4,스트로베리 나이트
1671,1,50,8.3,인간의 증명 - 상
1672,1,20,10,스텝
1673,1,20,8.6,약속
1674,1,30,9,소울 케이지
1675,1,40,8.7,카리브 해의 미스터리
1676,1,20,9.4,샘 호손 박사의 두 번째 불가능 사건집
1677,1,30,7.4,고리키 파크
1678,1,30,9.1,인비저블 레인
1679,1,30,9.4,죄인이 기도할 때
1680,1,20,8.4,7인의 집행관
1681,1,20,8.2,비둘기 속의 고양이
1682,1,20,8.8,아직은 끝이 아니야
1683,1,30,8.1,마지막 의식
1684,1,20,8.2,지푸라기 여자
1685,1,30,7.3,자물쇠 잠긴 남자 - 하
1686,1,40,8.5,마음을 조종하는 고양이
1687,1,30,7.8,스텝
1688,1,30,8.4,탐정 히구라시 타비토가 잃은 것
1689,1,40,8.3,서재의 시체
1690,1,30,8.2,메소포타미아의 죽음
1691,1,30,8.9,스테파니 메일러 실종사건
1692,1,50,8.7,스토커
1693,1,20,7.7,원티드 맨
1694,1,20,8,골프장 살인 사건
1695,1,30,8.1,그 가능성은 이미 떠올렸다
1696,1,20,8.6,검은 수도사
1697,1,20,8.9,재앙의 거리
1698,1,20,7.8,세계 서스펜스 걸작선 3
1699,1,30,10,암행 숙수 강철도
1700,1,40,9.8,순죄자
1701,1,40,7.5,그리고 아무도 죽지 않았다
1702,1,30,8.6,블러디 프로젝트
1703,1,40,8.7,전쟁 전 한 잔
1704,1,20,9.6,하얀 충동
1705,1,40,10,나의 오컬트한 일상 : 가을.겨울 편
1706,1,20,8.1,작가 형사 부스지마
1707,1,20,8,IQ 추리퀴즈 프로젝트
1708,1,40,9.9,프리랜서에게 자비는 없다
1709,1,30,9.8,소녀무녀 봄 : 청동방울편
1710,1,40,6.8,매그레와 벤치의 사나이
1711,1,30,8.8,츠나구
1712,1,30,8.4,리라장 사건
1713,1,20,8.1,상복의 랑데부
1714,1,40,9.4,지문
1715,1,30,8.7,사기꾼
1717,1,20,9.3,조작된 시간
1718,1,40,7.4,기울어진 저택의 범죄
1719,1,20,8.8,마지막으로 죽음이 온다
1720,1,20,8.8,탐정도 보험이 되나요?
1721,1,40,8.2,"더블, 더블"
1722,1,40,7.9,몽위
1723,1,30,8.1,유리고코로
1724,1,20,8.7,바르네트 탐정사무소
1725,1,20,7.7,디렉터스 컷
1726,1,40,9,칼리오스트로 백작부인
1727,1,20,8.7,절대정의
1728,1,30,8.3,인어공주
1729,1,30,8.7,별 내리는 산장의 살인
1730,1,30,8.7,세 번째 비밀 1
1731,1,30,8.8,13인의 만찬
1732,1,20,8.4,맥긴티 부인의 죽음
1733,1,40,9.5,그 순백마저 거짓이라 해도
1734,1,30,8,수수께끼 풀이는 저녁식사 후에 3
1735,1,20,6.4,여자는 두번 울지 않는다
1736,1,50,7.5,리가타 미스터리
1737,1,20,7.1,순결한 탐정 김재건과 춤추는 꼭두각시 (보급판)
1738,1,20,7.8,벙어리 목격자
1739,1,40,8.6,악당
1740,1,30,7.7,푸른 묘점
1741,1,20,8.4,블랙 머니
1742,1,40,7.5,열게 되어 영광입니다
1743,1,30,9.5,다시 비웃는 숙녀
1744,1,40,9,사도세자 암살 미스터리 3일 1
1745,1,40,8.6,냉장고에 사랑을 담아
1746,1,40,7.6,암스테르담의 커피 상인
1747,1,20,8.9,봄을 기다리는 잡화점 쁘랑땅
1748,1,50,8.6,폐허에 바라다
1749,1,20,7.1,임프리마투르
1750,1,20,8.3,살의
1751,1,40,8,오리엔트 특급 살인
1752,1,30,7.6,N 또는 M
1753,1,30,8.5,소용돌이
1754,1,40,8.2,폭스가의 살인
1755,1,40,9.4,타우누스 시리즈 골드 에디션 세트 - 전6권
1756,1,40,8.6,악녀를 위한 밤
1757,1,30,6,범죄의 탄생
1758,1,20,8.3,애거서 크리스티 전집 26 (완전판)
1759,1,20,9.3,도불의 연회 : 연회의 준비 - 상
1760,1,40,10,제5열 3
1761,1,50,8.2,경성탐정록
1762,1,30,9.2,살인자에게
1763,1,30,7.8,험담꾼의 죽음
1764,1,20,8.7,제5열 1
1765,1,30,9,독수리는 날개치며 내렸다
1766,1,20,7.2,경성 탐정 이상 3
1767,1,30,8.3,덧없는 양들의 축연
1768,1,40,9.1,다이디타운
1769,1,40,8,바그다드의 비밀
1770,1,20,8.7,무덤으로 향하다
1771,1,20,7.3,아르센 뤼팽 전집 7
1772,1,40,7.7,위치우드 살인사건
1773,1,50,8,익명의 전화
1774,1,20,9.6,범죄자의 탄생
1775,1,40,8.8,위선자들
1776,1,40,8.2,열흘간의 불가사의
1777,1,20,7.3,인형관의 살인
1778,1,30,8.7,시튼 탐정 동물기
1779,1,30,8.2,레몬 머랭 파이 살인사건
1780,1,30,7.1,코끼리는 기억한다
1781,1,40,7.7,죽음의 사냥개
1782,1,40,9.1,8인의 사육사
1783,1,20,8.5,두번째 봄
1784,1,40,8.7,방각본 살인 사건 2
1785,1,30,8.3,"봄에서 여름, 이윽고 겨울"
1786,1,30,8.6,지하도의 비
1787,1,30,7.7,네 탓이야
1788,1,20,8.2,달의 뒷면
1789,1,40,8.8,어둠의 변호사
1790,1,20,8.2,다섯번째 여자
1791,1,20,9.5,죽은자의 어리석음
1792,1,30,8.9,경성 탐정 이상 4
1793,1,20,8.3,치아키의 해체 원인
1794,1,20,8.5,목요조곡
1795,1,20,7.6,구석의 노인 사건집
1796,1,50,9.1,차가운 숨결
1797,1,40,8.7,꼬리 많은 고양이
1798,1,30,8.2,악의 기원
1799,1,20,7.6,처형 6일 전
1800,1,40,8.9,벙어리 목격자
1801,1,30,7.5,훈민정음 암살사건
1802,1,30,8.2,시적 사적 잭
1803,1,20,9,도불의 연회 : 연회의 준비 - 하
1804,1,20,8.6,퍼펙트 프렌드
1805,1,30,7,신비의 사나이 할리퀸
1806,1,30,8.8,호랑이 이빨
1807,1,40,9.2,디어 와이프
1808,1,40,8.1,봉명아파트 꽃미남 수사일지
1809,1,40,7.4,잭 리처의 하드웨이
1810,1,40,8,셜록 홈즈 단편 베스트 12
1811,1,20,9.7,히나구치 요리코의 최악의 낙하와 자포자기 캐논볼
1812,1,40,9.1,악마는 사라지지 않는다
1813,1,30,8.4,목소리
1814,1,20,9.5,"곰탕 (1, 2권 합본 리커버 에디션)"
1815,1,20,8.3,유괴
1816,1,40,7.8,삼나무 관
1817,1,50,9.4,시즈카 할머니와 휠체어 탐정
1818,1,30,8.7,데스미션
1819,1,40,8.9,무너지는 뇌를 끌어안고
1820,1,20,8.2,고양이가 있는 카페의 명언탐정
1821,1,20,7.7,킹은 죽었다
1822,1,30,8,도깨비불의 집
1823,1,20,8.6,퍼지 컵케이크 살인사건
1824,1,30,8.5,쇠못 살인자
1825,1,40,8.4,두부 모서리에 머리를 부딪혀 죽은 사건
1826,1,30,8.5,사신의 술래잡기
1827,1,20,8.2,신의 로직 인간의 매직
1828,1,20,7.7,애거서 크리스티 전집 21 (완전판)
1829,1,40,9.9,시즈카 할머니와 은령 탐정사
1830,1,30,8.6,흰옷을 입은 여인
1831,1,20,7.7,불연속 살인사건
1832,1,30,6.6,용와정 살인사건 1
1833,1,30,7.4,너를 노린다
1834,1,30,9.6,감귤마켓 셜록
1835,1,30,7.7,수수께끼의 할리 퀸
1836,1,20,9.8,굿잡
1837,1,30,9.7,기억의 저편
1838,1,30,8.6,피플 오브 더 북
1839,1,40,8.1,구부러진 경첩
1840,1,40,8.4,어둠 속의 기다림
1841,1,20,9,위철리 여자
1842,1,20,6.9,Z의 비극
1843,1,40,7.9,어린 양들의 성야
1844,1,20,8.5,[映]암리타
1845,1,20,7.5,우리 집에 놀러 오세요
1846,1,20,8,암흑관의 살인 1
1847,1,30,8.9,"안녕, 드뷔시 전주곡"
1848,1,30,8.4,프랜차이즈 저택 사건
1849,1,20,7.5,탐정은 바에 있다
1850,1,20,9.5,드루리 레인 Y의 비극
1851,1,40,9.2,레모네이드 할머니
1852,1,50,9.2,영원의 밤
1853,1,30,9.5,살인의 방
1854,1,40,7.8,시체를 사는 남자
1855,1,30,8.2,꼬리 아홉 고양이
1856,1,40,9.2,너를 죽일 수밖에 없었어
1857,1,30,8.3,심리죄 : 교화장
1858,1,40,7.7,신비한 고서점과 사랑이야기
1859,1,20,8.9,하나와 앨리스 살인사건
1860,1,20,8,열개의 인디언 인형
1861,1,30,8.1,고독의 노랫소리
1862,1,40,9.4,교통사고 전문 삼비 탐정
1863,1,30,9.1,미소년 탐정단
1864,1,20,9,교토탐정 홈즈 17
1865,1,30,9.3,햇빛공포증
1866,1,40,8.2,기다렸던 복수의 밤
1867,1,20,9.1,미시시피 미시시피
1868,1,20,8.8,아이스
1869,1,30,9,파일로 밴스의 고뇌
1870,1,30,7.8,바람과 그림자의 책
1871,1,20,8.4,야성의 증명
1872,1,40,9,아르센 뤼팽의 수십억 달러 / 아르센 뤼팽의 어떤 모험
1873,1,20,8.5,여덟 번의 시계 종소리
1874,1,20,8.4,한여름의 살인 1
1875,1,20,6,빅포
1876,1,30,10,[세트] 하자키 일상 미스터리 시리즈 - 전3권
1877,1,40,8.3,벚꽃 흩날리는 밤
1878,1,20,8.1,유리 열쇠
1879,1,40,9.5,코코로 드립 1
1880,1,20,6.7,절규성 살인사건
1881,1,30,6.8,말타의 매
1882,1,20,8.6,기묘한 러브레터
1883,1,20,8.7,만능감정사 Q의 사건수첩 1
1884,1,30,7.5,시계들
1885,1,20,7.6,사라진 마술사 1
1886,1,30,8,불가사의한 저택
1887,1,30,8,크로이든 발 12시 30분
1888,1,20,8.6,얼음 속의 처녀
1889,1,30,9.2,스톤헨지
1890,1,30,7.5,블러드 더 라스트 뱀파이어
1891,1,20,8,라비린토스 1
1892,1,40,9,욕망의 땅
1893,1,40,9.5,나의 왼쪽 너의 오른쪽
1894,1,20,8.1,갈증
1895,1,50,9.5,"셜록 홈즈, 마지막 날들"
1896,1,30,9.4,골든애플
1897,1,20,8.4,어두운 거울 속에
1898,1,30,7.3,오늘 밤은 잠들 수 없어
1899,1,20,8,라비린토스 2
1900,1,20,10,데드 소울즈
1901,1,20,10,소프트 보일드 키튼 1
1902,1,20,8.7,지금은 더 이상 없다
1903,1,30,7.6,붉은 소파
1904,1,20,7.8,옥스퍼드 운하 살인사건
1905,1,20,9.4,애널리스트
1906,1,40,9.3,살변의 창
1907,1,30,8.4,아홉 소리나무가 물었다
1908,1,20,8.7,천사에게 버림받은 밤
1909,1,30,8.6,시행착오
1910,1,20,9.4,최후의 증인
1911,1,40,9.3,언더 오더스
1912,1,30,8,초록 눈동자의 아가씨 / 암염소가죽 옷을 입은 사나이
1913,1,50,9.3,반지의 비밀
1914,1,40,7.6,어둠 비탈의 식인나무
1915,1,20,6.6,금요일 밤의 미스터리 클럽
1916,1,20,6.7,"하나, 둘, 내 구두에 버클을 달아라"
1917,1,40,7.7,13호 독방의 문제
1918,1,30,8.5,스타일즈 저택의 죽음
1919,1,20,9.2,검은 고양이의 세레나데
1920,1,20,9.1,2
1922,1,40,8.6,탐정 전일도 사건집
1923,1,40,8.4,리플리 1 : 재능있는 리플리
1924,1,50,9,스몰 플레인스의 성녀
1925,1,20,7.4,호박방 1
1926,1,40,8.6,갱년기 소녀
1927,1,20,10,소프트 보일드 키튼 2
1928,1,20,8.8,러버 소울
1929,1,40,7.6,황금벌레
1930,1,20,7.8,수면의 감옥
1931,1,40,8.2,밤의 파수꾼
1932,1,30,6.5,빅토리 무도회 사건
1933,1,40,8,범죄 소설집
1934,1,30,8.2,스켈리튼 키
1935,1,30,8.6,수상한 에이스는 유니폼이 없다
1936,1,40,8,1의 비극
1937,1,20,7.8,살인방정식
1938,1,30,7.8,세번째 여자
1939,1,30,9.4,유다의 키스
1940,1,40,9,윌키 콜린스
1942,1,20,8.9,네메시스의 사자
1943,1,40,8.5,최후의 일격
1944,1,40,8.4,구형의 황야 - 상
1945,1,30,8,조각맞추기
1946,1,20,6.4,플랫랜더
1947,1,20,8.2,데인 가의 저주
1948,1,30,10,에이튼 숲의 은둔자
1949,1,40,10,[세트] 리볼브 1~2 - 전2권
1950,1,40,9.6,내가 7대 불가사의가 된 이유
1951,1,40,8.3,아버지들의 죄
1952,1,30,8.7,아르센 뤼팽 전집 10
1953,1,20,8.8,마약 밀매인
1954,1,30,8.8,엿보는 고헤이지
1956,1,20,8.6,메멘토 모리
1957,1,20,7.5,애거서 크리스티 전집 70 (완전판)
1958,1,40,8.8,혈안
1959,1,30,9,광매화
1960,1,20,8.6,히치콕 미스터리 매거진 걸작선
1962,1,40,9.5,심리죄 : 검은 강
1963,1,30,9.5,늑대의 왕
1964,1,30,8.3,아자젤
1966,1,20,8.3,스트레인저
1967,1,40,7,J. 하버쿡 젭슨의 진술
1968,1,40,8.8,무죄추정 1
1969,1,20,8.3,호숫가 살인사건
1970,1,20,8.6,유리병 속 지옥
1971,1,50,8.8,폴리팩스 부인 미션 이스탄불
1972,1,40,7,9월이 영원히 계속되면
1973,1,40,8.5,술래의 발소리
1974,1,30,9.1,주석 달린 셜록 홈즈 2
1975,1,40,8.7,크리스마스 푸딩의 모험
1976,1,40,8.7,미드나잇 저널
1977,1,40,8.8,초련혜성
1978,1,20,8,해결사
1979,1,30,8.8,파일로 밴스의 정의
1980,1,50,7,아르센 뤼팽 전집 8
1981,1,30,9.1,그녀들의 범죄
1982,1,30,8.6,우리가 추락한 이유
1983,1,20,7.2,마제스틱 호텔의 지하
1984,1,50,7.9,밀실을 향해 쏴라
1985,1,20,7.4,딱정벌레 살인사건
1986,1,20,7.4,엘러리 퀸의 모험
1987,1,40,9.3,더러워진 빨강을 사랑이라 부른다
1988,1,20,8.8,희생양
1989,1,30,8.5,탐정사전
1990,1,20,9,보이드 씨의 기묘한 저택
1991,1,40,7,패배한 개
1992,1,50,8.4,라 트라비아타의 초상
1993,1,30,7.4,정신자살
1994,1,50,7.7,미타라이 기요시의 인사
1995,1,20,9.1,타인의 목
1996,1,30,7.2,형사 실프와 평행 우주의 인생들
1997,1,20,7.5,여왕님과 나
1998,1,20,8.3,옆방에 킬러가 산다
1999,1,40,7.7,인질 카논
2000,1,20,6.3,흑사관 살인사건
2001,1,30,7.7,도지마 저택 살인사건
2002,1,40,7.2,프릭스
2003,1,30,8.3,정신자살
2004,1,50,8.7,"안녕, 드뷔시"
2005,1,40,7.9,살인을 부르는 수학 공식
2006,1,40,8.4,인체 모형의 밤
2007,1,50,7.6,애거서 크리스티 전집 51 (완전판)
2008,1,20,8.2,"금요일, 랍비는 늦잠을 잤다"
2009,1,20,8,아르센 뤼팽 전집 9
2010,1,20,8,인형은 거짓말을 하지 않아!
2011,1,40,8.7,탐정 히구라시 타비토가 잊은 것
2012,1,30,7.9,구적초
2013,1,30,7,시태퍼드 미스터리
2014,1,40,10,반란의 여름
2015,1,30,9.4,정말일까?
2016,1,20,9.8,줌 인
2017,1,40,9.6,헤밍웨이 죽이기
2018,1,30,8,범죄소설
2019,1,20,8.2,오늘의 장르문학
2020,1,20,8.5,네 번째 피해자
2021,1,20,9.2,살인은 쉽다
2022,1,40,7.8,부부 탐정
2023,1,50,10,성스러운 도둑
2024,1,20,6,할루인 수사의 고백
2025,1,40,8,죽음을 향한 발자국
2026,1,30,8.4,외눈박이 원숭이
2027,1,40,8,아르센 뤼팽 전집 11 (상)
2028,1,20,8.4,마리오네트의 고백
2029,1,20,8.9,미스 마플 13 수수께끼
2030,1,40,7.8,그리고 숙청의 문을
2031,1,20,8.5,실버 피그
2032,1,40,10,고행의 순례자
2033,1,20,6.5,매드
2034,1,20,8.1,하늘을 나는 말
2035,1,20,8.8,12송이 백합과 13일간의 살인
2036,1,40,8.6,빌라 매그놀리아의 살인
2037,1,50,8,명탐정 파커 파인
2038,1,30,9.3,꿈의 살인자
2040,1,20,9.3,그날 밤 내가 죽인 소녀
2041,1,30,8.2,딱 한잔하려고 했을 뿐인데
2042,1,20,9.1,에드거 앨런 포 소설 전집 1 : 미스터리 편
2043,1,30,8.8,거지왕
2044,1,40,8.6,열대야
2045,1,20,8.4,복숭아 파이 살인사건
2046,1,40,8,식인귀의 행복을 위하여
2048,1,20,9,좀비 썰록
2049,1,30,9,물시계
2050,1,50,7.8,살인귀 후지코의 충동
2051,1,40,8.3,불연속 세계
2052,1,30,8,경찰 혐오자
2053,1,40,7.8,죽은자의 거울
2054,1,30,8.4,봉인재도
2055,1,20,8,"마이다 히토미 11세, 댄스 때때로 탐정"
2056,1,30,8.4,내 안의 야수
2057,1,40,8.3,환혹의 죽음과 용도
2058,1,30,8.7,루시퍼의 복음
2059,1,30,6.4,설탕 쿠키 살인사건
2060,1,50,8.6,B컷
2061,1,40,9.7,시체를 보는 사나이 2부 : 죽음의 설계자 1
2062,1,50,9.6,앵무새의 정리 1
2063,1,40,9.7,놈의 기억 2
2064,1,50,9.7,살인자의 보수
2065,1,40,7.6,말레이 철도의 비밀
2066,1,50,8.3,시머트리
2067,1,20,9.3,더스크 워치 - 상
2068,1,30,9,사라진 도시 우루아드 - 전2권 세트
2069,1,30,9.1,어위크
2070,1,40,9.1,눈의 살인 1
2071,1,30,7.8,에도가와 란포 결정판 2 (누드사철 제본)
2072,1,20,8,어페어
2073,1,20,8.5,이유가 있어 겨울에 나온다
2074,1,20,8.7,습도 8페이지
2075,1,20,7.8,유다의 창
2076,1,30,8.5,제3의 시효
2077,1,30,8.1,원 포 더 머니
2078,1,40,7.4,빨강머리 레드메인즈
2079,1,30,8,어둠 속의 갈가마귀
2080,1,30,8.9,소설가를 만드는 법
2081,1,20,7.7,원 샷
2082,1,20,8.7,강력반 형사 빅토르
2083,1,30,8.7,범죄 캘린더
2084,1,20,9.8,차가운 숨결
2085,1,30,9.8,손 힐
2086,1,40,9.1,눈의 살인 2
2087,1,20,8.4,인디애나 블루스
2088,1,40,8.5,범인에게 고한다
2089,1,30,7.5,오시리스의 눈
2090,1,30,8.7,알라 할림 1
2091,1,30,8.8,내 영혼을 거두어주소서
2092,1,40,7.2,프리즘
2093,1,20,9,아프간
2094,1,30,9.1,현란한 유리
2095,1,40,8.1,구제의 게임
2096,1,40,7.1,디미티 아줌마의 죽음
2097,1,20,7.7,여자 친구
2098,1,20,8.4,이방의 기사
2099,1,30,8,법정의 마녀
2100,1,20,8.7,"마이다 히토미 14세, 방과 후 때때로 탐정"
2101,1,20,8.7,리피트
2103,1,30,8.4,유한과 극소의 빵
2104,1,40,8.3,그랜드맨션
2105,1,30,7.3,도착의 사각
2106,1,20,7.8,환관 탐정 미스터 야심
2107,1,20,8,이단자의 상속녀
2108,1,30,10,저스티스 1
2109,1,40,8.9,일곱 가지 이야기
2110,1,30,9.2,성소의 참새
2111,1,30,7.6,할로 저택의 비극
2112,1,30,9.3,초판본 네 개의 서명 (양장)
2113,1,20,8,열녀문의 비밀 1
2114,1,30,8.3,살인예언자 4
2115,1,20,7,목적지 불명
2116,1,20,9.1,명탐정에게 장미를
2117,1,40,7.1,13의 저주
2118,1,40,7.4,그림자 없는 남자
2119,1,30,7.8,어센덴
2120,1,20,7.6,애국살인
2121,1,20,10,시체를 보는 사나이 2부 : 죽음의 설계자 2
2122,1,20,9,죽지 않는 학생 살인사건
2123,1,40,8.9,괴도신사 아르센 뤼팽
2124,1,40,8.4,빨리 명탐정이 되고 싶어
2125,1,30,8,아 아이이치로의 사고
2126,1,30,9,애크로이드 살인사건
2127,1,40,9,죽은 자의 몸값
2128,1,30,9.3,백년법 1~2 세트 - 전2권
2129,1,20,9.4,팔리 들판에서
2130,1,30,7.1,가면을 쓴 소녀
2131,1,30,8.7,야성의 증명
2132,1,20,8.8,다이도지 케이의 사건 수첩
2133,1,40,9,바리바 / 에메랄드 반지
2134,1,30,9,캐드펠 수사의 참회
2135,1,30,7.2,히코리 디코리 살인
2136,1,40,8.4,시한병동
2137,1,40,8.2,그림자 밟기
2138,1,20,7.2,제3의 여인
2139,1,40,7.5,수도원의 죽음
2140,1,40,9.7,놈의 기억 1
2141,1,20,9.3,에블린 하드캐슬의 일곱 번의 죽음
2142,1,20,7.3,살을 섞다
2143,1,40,8.2,파계 재판
2144,1,20,7.9,미스터리 아레나
2145,1,30,8.4,탐정 히구라시 타비토가 보낸 것
2146,1,20,9.5,조커게임
2147,1,40,8.7,백작부인의 복수
2148,1,20,10,아르센 뤼팽 전집 13
2149,1,30,9.2,산호새의 비밀
2150,1,20,7,내 무덤에 묻힌 사람
2151,1,20,9.3,가족사냥 - 상
2152,1,30,7,두 개의 미소를 지닌 여인
2153,1,20,9,사우의 마
2154,1,50,7.4,13번째 마을
2155,1,30,6.7,킬링 클럽
2157,1,20,8.4,홈즈가 보낸 편지
2158,1,20,9,[세트] 바람의 그림자 1~2 - 전2권
2159,1,40,8.1,셜록 홈즈의 7퍼센트 용액
2160,1,30,7.7,이니시에이션 러브
2161,1,40,8,부활하는 남자들 1
2162,1,30,9.3,장미나무 아래의 죽음
2163,1,40,8.5,여름의 레플리카
2165,1,50,8.1,사라진 이틀
2166,1,40,8,아리아드네의 탄환
2167,1,40,9.3,셜록홈즈 20
2168,1,50,8.2,악의 주술
2169,1,30,10,아르센 뤼팽 전집 16
2170,1,40,8.1,네덜란드 살인 사건
2171,1,20,7.6,사나이의 목
2172,1,30,7,파도를 타고
2173,1,40,9.8,명탐정과 되살아난 시체
2175,1,30,8,새벽의 데드라인
2176,1,20,9,고운초 이야기
2177,1,20,8.4,신성한 관계
2178,1,40,7.5,일곱 개의 관
2179,1,20,7,하카타 돈코츠 라멘즈
2180,1,50,8.5,10일간의 불가사의
2182,1,20,9.1,콘크리트
2183,1,40,8.2,원년 봄의 제사
2184,1,30,7.8,코카인 블루스
2185,1,50,8.9,암흑소녀
2186,1,30,8.2,운명의 서 1
2187,1,20,7.8,모든 것이 F가 된다
2188,1,20,9.2,검은 모자를 쓴 여자
2189,1,30,10,저스티스 3
2190,1,20,8.3,카인의 징표
2191,1,40,8.9,커튼
2192,1,30,6.9,모자수집광사건
2193,1,20,7.3,버트램 호텔에서
2194,1,20,8.8,유리고코로
2195,1,20,8.3,살인 기술자
2196,1,40,8.7,감염유희
2197,1,40,8.6,문라이트 마일
2198,1,20,8,기묘한 신혼여행
2199,1,30,9,죄의 여백
2200,1,20,9.4,흥분
2201,1,20,9.5,다감 선생님은 아이들이 싫다
2202,1,20,7.9,섀도우
2203,1,20,6.8,하비로
2204,1,20,10,아르센 뤼팽 전집 14
2205,1,30,8.8,경관 혐오
2206,1,20,9.2,증발된 여자
2207,1,20,8.2,굴하지 말고 달려라
2208,1,20,8,장미의 이름
2209,1,30,8.3,망향
2210,1,20,7.8,선량한 시민
2211,1,20,9.1,위고 카브레
2212,1,40,7.4,긴 집의 살인
2213,1,40,9.3,새크리파이스
2215,1,20,7,호텔 로언트리
2216,1,30,7,포이즌 도터 홀리 마더
2217,1,30,8.1,한국 추리 스릴러 단편선 3
2218,1,20,8.4,아카쿠치바 전설
2219,1,20,7.2,백모살인사건
2220,1,30,8.3,야수는 죽어야 한다
2221,1,30,9.4,말라바르 언덕의 과부들
2222,1,40,9,무차별 살인법
2223,1,40,8.5,퇴장게임
2224,1,30,8.7,모던 타임스
2225,1,40,9,심야 플러스1
2226,1,40,9.4,스노우 엔젤
2227,1,30,7.5,밤의 살인자
2228,1,30,8.4,천계살의
2229,1,20,8.1,뱀이 깨어나는 마을
2230,1,20,6.6,체리 치즈케이크 살인사건
2231,1,30,7.3,애거서 크리스티 전집 16 (완전판)
2232,1,20,8,초판본 배스커빌 가의 개
2233,1,50,9,죽어가는 것에 대한 분노
2234,1,20,10,사기꾼과 공기남과 미소년
2235,1,30,8.6,수기 모형
2236,1,30,9.1,로마 서브 로사 1
2237,1,30,9.5,광골의 꿈 - 상
2238,1,20,8.7,무뢰한의 죽음
2239,1,30,8.5,다크 할로우
2240,1,20,8.2,맹독
2242,1,20,8.7,레이디 킬러
2243,1,30,8.2,우리가 묻어버린 것들
2244,1,20,8.1,명탐견 마사의 사건 일지
2245,1,30,7.8,소설 정약용 살인사건
2246,1,40,9.6,파란 하늘과 도망치다
2247,1,30,8.1,웨딩드레스
2248,1,20,8.6,명탐정 홈즈걸 1
2249,1,30,9.3,나비
2250,1,30,9.5,웨스팅 게임
2251,1,30,7.9,관
2252,1,20,7.1,신의 주사위
2253,1,20,8.7,영혼의 길고 암울한 티타임
2254,1,30,9.2,환상의 여인
2255,1,30,7.6,클레오파트라의 꿈
2256,1,30,6,애거서 크리스티 전집 45 (완전판)
2257,1,40,9.1,염원
2258,1,40,9,기꺼이 죽이다
2259,1,30,8.1,악의
2260,1,20,9.5,눈빛숨결
2261,1,20,9.3,백년의 악몽
2262,1,20,7.1,메르카토르는 이렇게 말했다
2263,1,30,7.9,고토바 전설 살인사건
2264,1,20,7.9,죽은 자는 알고 있다
2265,1,20,8.3,악몽의 엘리베이터
2266,1,30,8.7,드루리 레인 X의 비극
2268,1,40,8.7,기암성
2269,1,20,8.5,벌들의 죽음
2270,1,20,8.1,책 사냥꾼의 죽음
2271,1,30,7.7,당근 케이크 살인사건
2272,1,30,8,거대한 잠
2273,1,30,9.6,파멸일기
2274,1,20,7.7,녹스머신
2275,1,30,8.2,고교 입시
2276,1,40,9.8,얼음 폭풍
2277,1,20,7.9,브랫 패러의 비밀
2278,1,40,8.8,헌책방 어제일리어의 사체
2279,1,20,7.7,내 안의 살인마
2280,1,30,10,아르센 뤼팽 전집 21
2281,1,30,7.6,네덜란드 구두의 비밀
2282,1,20,8.6,반딧불 언덕
2283,1,40,9.2,영원홍로
2284,1,20,7.5,구석의 노인 사건집
2285,1,40,9.1,김유신의 머리일까?
2286,1,20,8.3,남겨진 자들
2287,1,40,7.8,쇠종 살인자
2288,1,20,8.5,ON 온
2289,1,20,8.2,저녁싸리 정사
2291,1,40,8.4,인간의 척도
2292,1,40,8.7,인덱스
2293,1,30,8.9,사장을 죽이고 싶나
2294,1,40,6,죽이는 요리책
2295,1,20,8.1,무가 저택의 살인
2296,1,30,8.1,한밤의 궁전
2297,1,30,8.5,플랑드르 거장의 그림
2298,1,40,7.3,셜록 홈즈의 유언장
2299,1,20,7.1,독살에의 초대
2300,1,40,8.8,라플란드의 밤
2301,1,40,8.4,레이븐 블랙
2302,1,40,7,[세트] 자물쇠 잠긴 남자 상.하 세트 - 전2권
2303,1,20,8.9,용은 잠들다
2304,1,40,8,교장
2305,1,30,8.5,청춘의 증명
2306,1,40,8.1,빨간 고양이
2307,1,30,9,앨리스 살인게임
2308,1,40,10,에도가와 란포 결정판 2 (양장)
2309,1,20,7.6,이즈모 특급 살인
2310,1,40,8,흑사의 섬
2311,1,40,10,도망친 시체
2312,1,20,8.9,스페이드
2313,1,40,7.3,실업자
2314,1,50,8.4,살인자의 편지
2315,1,40,6,플리커 스타일
2316,1,30,8.8,나를 닮은 사람
2317,1,30,7.7,에도 명탐정 사건기록부
2318,1,40,7.8,시리얼리스트
2319,1,20,9.3,머더스
2320,1,50,9.9,[세트] 슬로하이츠의 신 1~2 - 전2권
2321,1,50,8.7,인형의 집
2322,1,40,8.4,덴카와 전설 살인사건
2323,1,20,7.6,한국 공포 문학 단편선 5
2324,1,20,7.2,머더리스 브루클린
2325,1,20,9.3,국어교사
2326,1,40,9.4,어나니머스 : 경시청 손가락살인대책실
2327,1,30,8.3,사라진 딸
